id,name,phone_number,url,notification,primary_care_doctor,adress,holiday_support
4382,愛和診療所,042-314-1551,-,発熱外来の受診予約は042-314-1551の電話でしか受けておりません。直接来院、予約システムでの予約は受付致しません。,1,東京都府中市栄町3ー12ー1 メディカルビル・グレイス1階,0.0
4383,天神町クリニック,042-361-5505,-,なし,1,東京都府中市天神町 1-11-2,0.0
4384,社会医療法人社団健生会府中診療所,042-365-0321,-,なし,1,東京都府中市府中町1-13-3,0.0
4385,医療法人社団 均禮会 府中の森土屋産婦人科,042-351-3748,-,なし,1,東京都府中市府中町3-10-9,0.0
4386,医療法人社団 健則会 府中駅北口クリニック,042-319-1543,-,なし,1,東京都府中市府中町1-6-2 三和第二ビル2階,0.0
4387,津久井内科おなかクリニック,042-306-5828,-,なし,1,東京都府中市府中町2-9-16 ウェル-チアビル2階,0.0
4388,みんなのホームクリニック,042-319-9336,-,当院はかかりつけ患者さんの対応を致します。,0,東京都府中市府中町2-9-1　プレスティージ府中604,1.0
4389,一般社団法人 府中市医師会診療所,042-368-5311,-,なし,1,東京都府中市府中町2-25-16 保健センター内,2
4390,医療法人社団いちょうの樹　木田医院,042-368-5688,-,診療受付開始時は、窓口が大変混み合うため、電話が繋がらないことがあります。ご迷惑をおかけしますが、時間をあけておかけ直しください。,0,東京都府中市府中町1-15-1　シティハウス府中けやき通り1階,0.0
4391,さくら通りクリニック,042-319-1742,-,なし,0,東京都府中市府中町２丁目22-9,2
4392,まつおか小児クリニック,042-319-1020,-,なし,1,東京都府中市寿町 2-4-42 コープ府中寿町店３階,0.0
4393,医療法人社団バイタレッツァ　けやき並木整形外科,042-310-9613,-,なし,1,東京都府中市寿町1-1-3　三ツ木寿町ビル2階,0.0
4394,寿町クリニック,042-354-3111,-,なし,0,東京都府中市寿町1-3-10藤和府中コープ101,0.0
4395,おおにし内科クリニック,042-319-1025,-,なし,0,東京都府中市寿町2-4-42コープ府中寿町 ３F,2
4396,あさの循環器内科クリニック,042-366-5555,-,なし,0,東京都府中市寿町１-４-２１第３福井ビル２階,0.0
4397,第２津久井内科おなかクリニック,042-314-2317,-,なし,1,東京都府中市寿町1-1-3三ツ木寿町ビル7階A1,0.0
4398,医療法人社団慈敬会 府中医王病院,0423624500,-,なし,1,東京都府中市晴見町１-２０,0.0
4399,にじいろこどもクリニック,042-366-2416,-,なし,1,東京都府中市晴見町1-7-1府中メディカルキューブ3階,0.0
4400,今井内科,042-361-4613,-,なし,1,東京都府中市晴見町1-17-24ハイツ山下101,0.0
4401,地方独立行政法人東京都立病院機構　東京都立多摩総合医療センター,042-323-5111,-,かかりつけ患者のみの対応とさせていただきます。,0,東京都府中市武蔵台2-8-29,1.0
4402,地方独立行政法人東京都立病院機構　東京都立多摩総合医療センター,042-323-5111,-,かかりつけ患者のみの対応とさせていただきます。,0,東京都府中市武蔵台2-8-29,1.0
4403,緑ヶ丘井上内科診療所,03-3309-2202,-,なし,1,東京都調布市緑ヶ丘2-2-1,0.0
4404,せたがや仙川クリニック,03-3305-3400,-,なし,1,東京都調布市仙川町2-21-13　仙川ビルB館3階,0.0
4405,医療法人社団 仙川さとうクリニック,03-5315-7373,-,なし,1,東京都調布市仙川町２-１８-１５ メゾン仙川1階,0.0
4406,愛和クリニック,03-3307-5477,-,なし,1,東京都調布市仙川町1-15-47 ひなたビル1階,0.0
4407,仙川ひろクリニック,03ｰ6382ｰ9935,-,発熱外来希望の方は、時間を分けての対応とさせていただきますので、必ず事前にクリニックまでお電話下さい。また、対応できる数には限りがございますのでご了承下さい。,1,東京都調布市仙川町1-14-22花輪ビル１階,0.0
4408,くしやまクリニック,03-5313-5151,-,受診希望の際は、予め電話連絡して下さい。,0,東京都調布市仙川町1ー11ー2,0.0
4409,プライムクリニック,web予約,https://prime-clinic.jp/,なし,1,東京都調布市入間町２-２８-３６ウエリスオリーブ成城学園前１Ｆ,1.0
4410,医療法人社団秀侑会つつじが丘ホームドクタークリニック,0369090871,-,なし,1,東京都調布市東つつじヶ丘1-2-4　OGビル１階B号室,0.0
4411,東つつじケ丘さくらクリニック,03-3300-3366,-,なし,0,東京都調布市東つつじケ丘3-53-11,0.0
4412,特定医療法人社団研精会 東京さつきホスピタル,03-3308-8281,-,なし,0,東京都調布市東つつじが丘二丁目27-1,2
4413,医療法人社団英麗会 にわファミリークリニック,042-443-1120,-,なし,1,東京都調布市西つつじヶ丘４-２３-１,0.0
4414,木内クリニック,03-3307-7411,-,なし,1,東京都調布市西つつじヶ丘2-14-14,0.0
4415,五島医院,042-486-3535,-,"発熱時は電話相談してください。
",0,東京都調布市西つつじヶ丘1-21-3,0.0
4416,井上博文クリニック,042-499-5155,-,なし,0,東京都調布市西つつじヶ丘3-30-28 I.B.ハウス101,0.0
4417,医療法人社団秋鹿クリニック,042-489-5577,-,なし,0,東京都調布市西つつじヶ丘3-26-6,0.0
4418,"つつじヶ丘クリニック
",0424998220,-,なし,0,東京都調布市西つつじヶ丘１-２-１エクレール1階,0.0
4419,医療法人社団 佐々木こどもクリニック,042-487-2433,-,なし,1,東京都調布市西つつじが丘3-37-2  横田ファイブ107,2
4420,石川こどもクリニック,042-440-7181,-,なし,0,東京都調布市西つつじヶ丘4-15-6-105,0.0
4421,伊藤医院,042-483-0127,-,なし,0,東京都調布市西つつじケ丘4丁目19-11,0.0
4422,医療法人社団みなと会 柴崎ファミリークリニック,web予約,https://user.shujii.com/shiba3545/i/,なし,1,東京都調布市菊野台2-23-5  サニーアイランドビル３F,1.0
4423,医療法人社団光眞会 工藤ハートフル・クリニック,042-483-0125,-,なし,1,東京都調布市深大寺北町6-38-6ブルージュ1F,0.0
4424,金剛寺内科クリニック,web予約,https://kongoji-cl.com/,なし,1,東京都調布市深大寺東町7-47-1BRANCH調布3階,0.0
4425,ふじかわクリニック,042-440-8277,-,小児の対応は小学生以上。,1,東京都調布市深大寺東町2-23-5-202,0.0
4426,医療法人社団梟杜会 西田医院,042-483-1350,-,なし,1,東京都調布市柴崎1-64-13,0.0
4427,鵜戸西クリニック,042-482-8658,-,なし,0,東京都調布市深大寺元町4-31-2,0.0
4428,医療法人社団　友歩会　いしいこどもクリニック,０４２-４８３-０１０１,-,なし,1,東京都調布市調布ヶ丘３-１９-１２　桑田ビル１階B,0.0
4429,ふしや内科・消化器内科クリニック,042-485-0248,-,なし,0,東京都調布市調布ヶ丘3-19-12 桑田ビル2階,2
4430,医療法人社団大坪会 北多摩病院,042-486-8111,-,なし,1,東京都調布市調布ヶ丘4丁目1番地1,0.0
4431,おぎもと内科クリニック,042-489-6658,-,なし,1,東京都調布市国領町2-13-8,0.0
4432,医療法人社団碧山会 コクティやまうち内科・神経内科,042-488-7651,-,なし,1,東京都調布市国領町2-5-15 コクティービル２階,0.0
4433,まりあクリニック,042-442-2188,-,なし,1,東京都調布市国領町４-１４-１０,0.0
4434,濱中めいようクリニック,042-452-8970,-,なし,1,東京都調布市国領町7-33-1,0.0
4435,医療法人社団共寿会なかやまクリニック,042-426-0557,-,なし,1,東京都調布市国領町8-2-2,0.0
4436,医療法人社団石川記念会国領石川クリニック,0424-40-2551,-,自院かかりつけの透析患者のみ,0,東京都調布市国領町4-9-4九曜国領駅前ビル2，3階,1.0
4437,"佐野医院
",042-482-4673,-,電話予約,0,東京都調布市国領町7-66-29,0.0
4438,須藤クリニック,042-498-1151,-,なし,0,東京都調布市国領町5-28-8 メゾン・プチ・フォーレ1F,2
4439,医療法人社団石川記念会　国領石川クリニック,042-440-2551,-,自院かかりつけの透析患者のみ,0,東京都調布市国領町4-9-4 九曜国領駅前ビル2，3階,1.0
4440,国領内科・消化器内科クリニック,042-426-9509,-,なし,0,東京都調布市国領町3-3-20 よろずやビル201号室,2
4441,医療法人社団大和会 多摩川病院,042-483-4114,-,なし,0,東京都調布市国領町5-31-1,0.0
4442,予防接種のこども診療所,042-455-1889,-,電話による遠隔診療となり、対象は新型コロナ感染者に限ります。,1,東京都調布市染地２-４３-７６,0.0
4443,医療法人社団雪友会 くわの胃腸科内科,042-489-1212,-,なし,0,東京都調布市染地３-１-１メディカルガーデン１階Ｃ号室,2
4444,ひらいクリニック,042-426-4525,-,なし,1,東京都調布市布田5-25-1 アヴニール調布1階,0.0
4445,医療法人社団 エンゼル会 ごとう・クリニック,042-480-6750,-,なし,1,東京都調布市布田6-25-2,0.0
4446,医療法人社団心身会　大枝医院,042-484-5065,-,なし,0,東京都調布市布田6-25-2,0.0
4447,医療法人社団入村会にゅうむら医院,042-443-6586,-,毎日（休診日を除く）午前9：00～お電話にてその日の診療予約をお受けします。お受けできる人数には限りがありますので予めご了承ください。,0,東京都調布市布田２-１６-２ステックス２階,0.0
4448,医療法人社団翔和仁誠会　調布駅前クリニック耳鼻咽喉科,042-441-5161,-,なし,0,東京都調布市布田4-17-10 セントラルレジデンス調布3Ｆ,0.0
4449,医療法人社団はなの会 しおり小児科,042-440-7213,-,なし,0,東京都調布市布田2-44-1ホワイトヒルズ1階,0.0
4450,ふかざわクリニック,042-444-3170,-,小児１歳以上　コロナ検査対応しております,1,東京都調布市多摩川5-15-5プレセントM203,0.0
4451,医療法人社団　東山会　調布東山病院,042-481-5511,-,なし,1,東京都調布市小島町2丁目32番17号,0.0
4452,医療法人社団心身会　調布脳神経外科,042-490-6165,-,なし,0,東京都調布市小島町2-51-1-3F,0.0
4453,医療法人社団斗星堂会菅間医院,042-482-8830,-,なし,1,東京都調布市小島町1-24-5,0.0
4454,調布在宅クリニック,042-426-7750,-,当院かかりつけの患者様のみの対応になります。,0,東京都調布市小島町1-21-6アジャンタ調布501,0.0
4455,医療法人社団 桐生会 桐生クリニック,042-482-3069,-,なし,0,東京都調布市小島町二丁目４０番地１０ 桐生ビル１階,0.0
4456,麻生こどもクリニック,042-480-7810,-,発熱外来は事前に電話予約が必要です。,0,東京都調布市小島町1-5-6，3階,0.0
4457,休日夜間急患診療所,042-484-1455,-,なし,0,東京都調布市小島町3-68-10,1.0
4458,医療法人社団ラサンテくにさわクリニック,042-485-8117,-,なし,1,東京都調布市富士見町2-14-19三ツ木富士見町マンション1階,0.0
4459,にしぼりこどもクリニック,042-444-5560,-,小児科診療です。成人の方は対応できません。,1,東京都調布市下石原2-6-14,0.0
4460,医療法人社団 桐光会 調布病院,042-484-2626,-,なし,1,東京都調布市下石原３-４５-１,0.0
4461,辻医院,042-482-2891,-,なし,0,東京都調布市下石原3-60-4,0.0
4462,医療法人社団 東林会 小林内科,042-482-8623,-,なし,1,東京都調布市上石原２-３０-２２,0.0
4463,医療法人社団 医光会 西調布井上クリニック,042-426-0155,-,なし,1,東京都調布市上石原1-38-15アンバーコート1階A号室,0.0
4464,医療法人社団MSO 中村医院,042-482-2036,-,なし,1,東京都調布市上石原 2-44-15,0.0
4465,カラダとココロのクリニック 西調布院,042-498-0552,-,なし,1,東京都調布市上石原2-33-2 NKビル2-A,0.0
4466,医療法人社団青山会 青木病院,042-483-1355,-,なし,1,東京都調布市上石原３丁目３３番地の１７,0.0
4467,飛田給内科クリニック,042-497-6380,-,必ず電話にてご予約ください。,1,東京都調布市飛田給1-28-2 平原ビル1F,0.0
4468,飛田給プライマリクリニック,042-444-1715,-,なし,1,東京都調布市飛田給１丁目１１-１ソフィア調布１Ｆ,0.0
4469,山口内科クリニック,042-440-1886,-, ,1,東京都調布市下石原2-32-２さわや医療ビル２階,0.0
4470,東小金井クリニック,0422-56-8630,-,なし,1,東京都小金井市梶野町2-1-2 1F,0.0
4471,東小金井くろだ内科医院,0422-53-5666,-,なし,1,東京都小金井市梶野町4-11-13,0.0
4472,かわだ耳鼻咽喉科,042-384-8714,-,なし,0,東京都小金井市梶野町5-10ー54　グランピア1階,0.0
4473,久滋医院,042-383-2078,-,来院前に必ず電話で連絡をしてください。,0,東京都小金井市梶野町4-5-7,0.0
4474,東小金井駅前こどもクリニック,042-387-1030,-,なし,0,東京都小金井市梶野町５-３-２５-２０９クリオ東小金井パークフロント,0.0
4475,やすたけ内科クリニック,042-388-8880,-,なし,0,東京都小金井市梶野町5-3-6-101,0.0
4476,医療法人社団 壮明会 山﨑内科医院,042-381-1462,-,なし,1,東京都小金井市緑町5-12-17,0.0
4477,医療法人社団　昭彩会　待山医院,042-384-5421,-,なし,0,東京都小金井市緑町2-17-10,0.0
4478,医療法人社団 北條会 もろほしクリニック,042-385-3341,-,基本的に発熱外来はオンライン診療で受け付けております。クリニックHPよりご予約ください。,0,東京都小金井市緑町1-6-53 うさぎビル１階,1.0
4479,かわべ内科クリニック,042-401-1860,-,なし,0,東京都小金井市緑町2-2-1エスポワール小金井1-東,0.0
4480,医療法人社団恩知会和田クリニック,042-381-1112,-,なし,1,東京都小金井市本町1-6-2メゾンド小金井112,0.0
4481,むさし小金井診療所,042-382-9111,-,なし,1,東京都小金井市本町1-15-9,0.0
4482,共立診療所,042-383-5111,-,なし,1,東京都小金井市本町6-9-38,0.0
4483,医療法人社団つるかめ会 小金井つるかめクリニック,042-386-3757,-,なし,1,東京都小金井市本町6-14-28 3階,0.0
4484,医療法人社団サント会 三枝耳鼻咽喉科・小児科医院,042-381-8221,-,なし,1,東京都小金井市本町5-19-32 三枝ビル2階,0.0
